subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_long_duration	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
60fdd7ce470f6c1005cb87cb	z	97.5	95	100	95.3125	100	96.875	93.75	90.625	581.5	630	694.5	701	631.5	710.258	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	30	US	Female	14	White	No	No	NA	NA
60fec21e36a05990cfa8a715	z	90	82.5	53.125	94.53125	96.875	96.875	87.5	96.875	559	547.5	608.5	551.5	561	734.225	0	0	0	0	0	0	25	25	12.5	25	87.5	25	US	Female	12	White	No	No	NA	NA
60feeffdd94575eb62a4e011	z	92.5	77.5	68.75	89.0625	90.625	87.5	93.75	84.375	882	974.5	794	864	898	644.277	0	0	0	0	0	0	25	25	25	25	100	21	US	Female	12	White	No	No	NA	NA
60fef6813613ab668c778a8a	z	96.25	91.25	71.875	99.21875	96.875	100	100	100	814	795	862.5	814	814	664.809	0	0	0	0	0	0	25	25	25	25	100	27	US	Female	16	White	No	No	NA	NA
60ff18bdffbecdc08f0ff60f	z	91.25	90	90.625	90.625	87.5	93.75	90.625	90.625	592	691	860	876	748.5	629.973	0	0	0	0	0	0	25	25	25	25	100	26	US	Female	18	White	No	No	NA	NA
60ff5f95b4b604bb19bd526a	slash	90	97.5	90.625	94.53125	96.875	81.25	100	100	812	855.5	728.5	824	815.5	662.364	0	0	0	0	0	0	-25	-25	-25	-25	-100	21	US	Female	12	White	Yes	No	NA	NA
610024bfd6e1038ba3b1601d	slash	88.75	95	81.25	94.53125	96.875	90.625	96.875	93.75	959	979.5	967	932.5	963	842.79	0	0	0	0	0	0	25	25	25	25	100	30	US	Female	12	White	No	No	NA	I think i forgot to put my Prolific ID in in the begining it is 610024bfd6e1038ba3b1601d
610047b6625158629496c7cd	z	83.75	92.5	40.625	100	100	100	100	100	350.5	398.5	356	334.5	362	463.017	0	0	0	0	0	0	12.5	12.5	-12.5	-12.5	0	25	US	Female	18	White	No	No	NA	NA
61004e962509f21ce295df3d	z	100	95	93.75	98.4375	96.875	96.875	100	100	506	503	487.5	577	508.5	610.105	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	25	US	Female	16	Asian	No	No	NA	I had to restart my computer to be able to use this app. It wouldn't let me open my files or click next on your survey.
6100511e208bbea9bfc3154b	slash	93.75	93.75	78.125	97.65625	100	100	93.75	96.875	366.5	360.5	397	387.5	381.5	645.32	0	0	0	0	0	0	25	25	12.5	25	87.5	30	US	Female	18	White	No	No	NA	NA
6100544802b385d8df434779	slash	92.5	95	93.75	93.75	96.875	96.875	84.375	96.875	816	812.5	904	787	813.5	651.455	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	23	US	Female	12	Asian	No	Not sure (please explain):	I've completed something of a similar nature (i.e. implicit biases tests, inattentive test for ADHD)	n/a
61007d09430c3904b407fabb	z	95	92.5	75	98.4375	96.875	96.875	100	100	780.5	823	742	725.5	772.5	642.995	0	0	0	0	0	0	-25	25	-25	-25	-50	21	US	Female	12	Asian	No	No	NA	NA
6101930ddd5330f83b898c61	z	96.25	97.5	90.625	98.4375	100	100	96.875	96.875	494	408	442	382.5	435.5	625.964	0	0	0	0	0	0	25	25	25	25	100	21	US	Female	12	White	No	No	NA	NA
61019ecfc479810360afbd54	slash	90	90	62.5	96.875	93.75	93.75	100	100	770.5	694.5	694	713	705.5	644.739	0	0	0	0	0	0	25	12.5	12.5	25	75	22	US	Female	12	White	No	No	NA	NA
6101ea599d7b137f326399c8	slash	98.75	100	96.875	100	100	100	100	100	979	946.5	996	1053.5	991	689.53	0	0	0	0	0	0	-25	25	-25	-25	-50	29	US	Female	12	White	No	No	NA	NA
6102dacce29b57b1e268c13a	z	95	98.75	93.75	97.65625	93.75	100	100	96.875	858	730	847.5	807	842	617.347	0	0	0	0	0	0	-25	-25	-25	-25	-100	23	US	Female	16	White	No	No	NA	NA
6102f78ac1791768db58ed54	z	85	83.75	43.75	94.53125	93.75	100	96.875	87.5	665.5	721.5	648	695	689.5	692.606	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	23	US	Female	12	White	No	No	NA	NA
6104b1c50f6057c1d8a6e3a6	z	92.5	96.25	90.625	95.3125	93.75	90.625	96.875	100	676	713.5	637	516	651.5	726.966	0	0	0	0	0	0	25	25	25	25	100	26	US	Female	18	White	No	No	NA	there was a little delay to move onto the second half of the task, maybe a tech issue?
6105a3ab3439f5af30a3777b	slash	86.25	92.5	84.375	90.625	93.75	93.75	90.625	84.375	538.5	566	557.5	717	575	636.484	0	0	0	0	0	0	25	25	25	25	100	26	US	Female	16	White	Yes	No	NA	NA
610735660c7ea715d047205b	slash	98.75	97.5	93.75	99.21875	100	96.875	100	100	454.5	529.5	498.5	481	503.5	561.36	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	24	US	Female	14	White	No	No	NA	NA
610810c0356aacedc8cbc6f0	z	91.25	90	100	88.28125	90.625	78.125	93.75	90.625	746	821	641.5	789.5	738.5	629.518	0	0	0	0	0	0	25	25	25	25	100	30	US	Not listed: non-binary	16	White	No	No	NA	I hope that was supposed to be difficult haha
610810dfb6e2212896f5d084	z	90	90	62.5	96.875	96.875	100	96.875	93.75	572	592	620	595	597.5	622.66	0	0	0	0	0	0	25	25	25	25	100	19	US	Male	12	White	No	No	NA	NA
6108553abbf7a922fb6cfa3a	z	97.5	87.5	87.5	93.75	93.75	100	96.875	84.375	826	696.5	831	811	801	679.771	0	0	0	0	0	0	25	25	25	25	100	24	US	Female	16	White	No	No	NA	NA
610855877c8363d76b3e6338	slash	97.5	86.25	71.875	96.875	96.875	93.75	100	96.875	568	562.5	615	611	583.5	614.722	0	0	0	0	0	0	25	25	25	25	100	34	US	Female	16	White	No	No	NA	NA
61087e4fc006ee7d6be38641	slash	96.25	92.5	78.125	98.4375	100	93.75	100	100	420.5	440	481.5	426	430.5	1209.37	0	0	0	0	0	0	25	25	25	25	100	28	US	Male	16	White	No	No	NA	NA
610898813e48dc2864965122	z	92.5	92.5	75	96.875	96.875	96.875	100	93.75	449	550	492.5	522.5	507.5	540.568	0	0	0	0	0	0	-25	0	-12.5	0	-37.5	26	US	Male	12	Multiple	No	No	NA	The study seemed to freeze for a second in the middle. Pressing spacebar to advance to the next part would not work for the first few attempts.
6108bb33c59f5718fbf341e5	z	90	91.25	59.375	98.4375	100	96.875	100	96.875	449.5	408.5	398.5	473	421	1065.681	0	0	0	0	0	0	25	25	25	25	100	28	US	Female	14	White	No	No	NA	NA
610969a2d61be5c3ba90fa9e	slash	96.25	97.5	100	96.09375	90.625	96.875	96.875	100	858.5	856.5	853	843	853	627.449	0	0	0	0	0	0	25	25	25	25	100	22	US	Female	16	White	No	No	NA	NA
61097e0464a4a922602d495b	z	96.25	90	78.125	96.875	90.625	100	100	96.875	699	626	639.5	674	653	561.295	0	0	0	0	0	0	25	12.5	25	12.5	75	22	US	Female	16	White	No	No	NA	NA
6109f35a1b748c0a8876d117	slash	98.75	87.5	65.625	100	100	100	100	100	431	407.5	432.5	444	427	499.414	0	0	0	0	0	0	25	25	25	25	100	23	US	Female	18	Multiple	No	Yes	NA	NA
610c33fa86d4d9bbc1345e36	z	93.75	96.25	81.25	98.4375	100	93.75	100	100	672.5	724.5	638	684	679.5	612.148	0	0	0	0	0	0	25	12.5	25	25	87.5	19	US	Female	12	White	No	No	NA	NA
610d505ad461a3607f6ec804	z	98.75	93.75	93.75	96.875	100	100	90.625	96.875	812.5	795.5	798	780.5	798	614.948	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	28	US	Male	18	White	No	No	NA	NA
610f7244c65ae4e57858a700	z	97.5	96.25	87.5	99.21875	100	96.875	100	100	373	446.5	417	424.5	409.5	925.765	0	0	0	0	0	0	-25	-12.5	0	0	-37.5	21	US	Female	12	Black or African American	No	No	NA	NA
61108719ddb956bd0e94733d	slash	90	93.75	78.125	95.3125	100	96.875	93.75	90.625	515.5	549	631	632	583.5	699.812	0	0	0	0	0	0	25	25	25	25	100	30	US	Female	16	Multiple	No	No	NA	It felt easier to process the information presented when i was using my left hand to press z.
6110a371c00388d587922ff1	slash	80	87.5	93.75	81.25	100	93.75	46.875	84.375	711.5	827	2000	854.5	842	694.02	0	0	0	0	0	0	-25	-25	-25	-25	-100	35	US	Female	14	White	No	No	NA	NA
6110bd9e993f6fa5560b68f5	z	96.25	96.25	100	95.3125	93.75	93.75	93.75	100	749	745	753.5	741	743	592.486	0	0	0	0	0	0	25	25	25	25	100	24	US	Male	16	White	No	No	NA	NA
6110cb9fd3ba23cecacc8fc4	slash	97.5	97.5	90.625	99.21875	100	96.875	100	100	493	579	560	495	527.5	501.788	0	0	0	0	0	0	25	25	12.5	12.5	75	20	US	Male	12	Multiple	No	No	NA	NA
6110d2e3247a4ddc7c440cc5	slash	95	91.25	71.875	98.4375	100	100	96.875	96.875	774	744.5	777	772	766	646.594	0	0	0	0	0	0	25	25	25	25	100	20	US	Female	12	White	No	No	NA	NA
6110d7f556da416401efdd5f	slash	90	92.5	62.5	98.4375	100	96.875	96.875	100	465	475.5	440.5	439	451.5	519.201	0	0	0	0	0	0	25	25	25	25	100	24	US	Female	16	Multiple	No	No	NA	No
611101548d78ab5ec3a9c42e	z	100	91.25	90.625	96.875	96.875	96.875	96.875	96.875	652	625	655	669.5	652.5	694.449	0	0	0	0	0	0	12.5	0	12.5	0	25	37	US	Male	14	Multiple	No	Not sure (please explain):	It looks similar to the tests I took as a kid when getting diagnosed with ADHD and ASD.	Thank you for letting me take part in your study. Happy Holidays and Happy New Year!
611118b967515e93dcf141f1	slash	98.75	96.25	87.5	100	100	100	100	100	573	642.5	608.5	619	610.5	554.261	0	0	0	0	0	0	-25	0	-25	-25	-75	21	US	Male	12	White	Yes	No	NA	NA
611121bd6fc323df0d3c7e4f	z	97.5	92.5	78.125	99.21875	96.875	100	100	100	850.5	855.5	820	835.5	842.5	658.539	0	0	0	0	0	0	25	25	25	25	100	19	US	Female	12	White	No	No	NA	NA
6111234ac8cfa49e38acbfb4	z	90	82.5	53.125	94.53125	100	93.75	100	84.375	892	852.5	886.5	911.5	884.5	635.075	0	0	0	0	0	0	25	25	25	25	100	23	US	Female	16	White	No	No	NA	N/A
61114b774f9199a8f8f75de2	z	81.25	85	62.5	88.28125	93.75	84.375	87.5	87.5	675	848	671	691.5	693	801.052	0	0	0	0	0	0	25	25	25	25	100	31	US	Female	12	Multiple	Yes	No	NA	NA
61116b7ba2ada479c60a86e7	slash	92.5	96.25	90.625	95.3125	93.75	100	93.75	93.75	774	681	747	754.5	729	720.757	0	0	0	0	0	0	25	25	25	25	100	25	US	Female	16	White	Yes	No	NA	NA
6111747b20e9e9c8b651b36a	slash	83.75	91.25	78.125	89.84375	87.5	78.125	100	93.75	730.5	799	710	693	733.5	604.196	0	0	0	0	0	0	25	25	25	25	100	25	US	Female	12	White	No	No	NA	NA
6111782b298eff6c31853ea8	z	85	86.25	50	94.53125	100	100	93.75	84.375	463.5	570	592	601.5	586.5	780.34	0	0	0	0	0	0	-25	25	12.5	-25	-12.5	27	US	Female	16	White	No	No	NA	NA
611195657110219178aa70e1	slash	95	91.25	87.5	94.53125	100	96.875	84.375	96.875	880.5	896	930.5	909.5	907.5	667.74	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	30	US	Male	16	White	No	No	NA	NA
6111c4865701e1ba367af3e3	z	88.75	88.75	96.875	86.71875	93.75	93.75	81.25	78.125	546.5	562	592.5	573.5	568	565.158	0	0	0	0	0	0	25	25	25	25	100	24	US	Female	18	White	No	No	NA	NA
6111f586fe99b25bb899861a	slash	98.75	95	93.75	97.65625	96.875	93.75	100	100	674	777.5	651	661	673	733.967	0	0	0	0	0	0	25	25	12.5	25	87.5	22	US	Female	12	Black or African American	No	No	NA	NA
611285de4477f8152efce6e8	slash	87.5	85	31.25	100	100	100	100	100	330	332	309.5	317	320.5	770.624	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	38	US	Female	18	White	Yes	Yes	NA	NA
6112dba8e2eb90519a46e6cf	slash	96.25	95	96.875	95.3125	96.875	87.5	100	96.875	684	744.5	725.5	811	728	545.602	0	0	0	0	0	0	25	25	25	25	100	24	US	Female	16	White	No	No	NA	NA
611325c23a34bedb5feed16b	slash	92.5	93.75	84.375	95.3125	100	93.75	96.875	90.625	623.5	618.5	598	653.5	621	745.117	0	0	0	0	0	0	25	25	25	25	100	22	US	Female	16	White	No	No	NA	NA
6113ffbf45e79bc2769db74c	z	88.75	77.5	81.25	83.59375	90.625	93.75	90.625	59.375	616	694.5	747.5	1280.5	737	797.305	0	0	0	0	0	0	12.5	0	0	12.5	25	22	US	Female	14	Black or African American	No	No	NA	NA
61188057fe5a395476806c12	z	95	97.5	87.5	98.4375	100	100	96.875	96.875	519.5	526	611.5	612	563.5	511.197	0	0	0	0	0	0	-25	25	12.5	-25	-12.5	31	US	Female	16	White	No	No	NA	NA
6119ccaad19b17d52526b724	slash	93.75	93.75	90.625	94.53125	100	93.75	96.875	87.5	371.5	470	394.5	454	418.5	561.106	0	0	0	0	0	0	-25	-25	-25	-25	-100	25	US	Female	16	White	No	No	NA	NA
611b38dea7f1754225fa39bf	slash	93.75	96.25	87.5	96.875	90.625	100	96.875	100	528	548.5	449	508.5	510	568.669	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	22	US	Female	16	White	No	No	NA	NA
611bb1fb49fbb5b94a8b5e46	slash	78.75	77.5	15.625	93.75	90.625	100	93.75	90.625	417.5	312.5	449.5	378.5	382.5	622.802	1	0	0	0	0	1	-25	-25	-25	-25	-100	38	US	Female	12	White	No	No	NA	NA
611bd6da73757bf5ad0ced0a	z	90	77.5	84.375	83.59375	75	78.125	87.5	93.75	721.5	685.5	700	677.5	697	655.018	0	0	0	0	0	0	25	12.5	25	25	87.5	30	US	Female	18	White	No	No	NA	NA
611f123e92042b11d0b1ef8d	slash	86.25	91.25	93.75	87.5	90.625	96.875	84.375	78.125	501	488	564.5	547.5	508	756.319	0	0	0	0	0	0	25	12.5	25	25	87.5	19	US	Female	12	White	No	No	NA	NA
612274842d4805447451f87b	slash	78.75	70	25	86.71875	87.5	90.625	90.625	78.125	327.5	296	333.5	321.5	323	685.269	0	0	0	0	0	0	25	12.5	25	25	87.5	28	US	Female	14	Black or African American	No	No	NA	NA
6122db5a591eaf8ee07cf3d0	slash	95	95	87.5	96.875	100	100	87.5	100	475.5	479	580.5	517	506.5	929.994	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	16	White	No	No	NA	NA
6123d27b5481e1189844b7b0	slash	86.25	85	46.875	95.3125	93.75	93.75	96.875	96.875	390	376	400.5	406.5	393	519.327	0	0	0	0	0	0	25	12.5	0	12.5	50	23	US	Male	16	White	No	No	NA	NA
61281debe85082cc937dd9ae	slash	95	100	96.875	97.65625	93.75	96.875	100	100	632.5	678.5	632.5	674.5	656	626.21	0	0	0	0	0	0	25	25	25	25	100	31	US	Female	18	White	No	No	NA	NA
612ba4bfee20a1ffc86116f9	z	91.25	86.25	84.375	89.84375	90.625	93.75	96.875	78.125	649	890	812.5	1004.5	908.5	793.074	0	0	0	0	0	0	-25	12.5	-25	-25	-62.5	19	US	Female	12	White	No	No	NA	NA
612c6bd26f5f81c5765989d9	slash	93.75	100	100	96.09375	87.5	96.875	100	100	1003	1038.5	1030.5	998	1015	934.439	0	0	0	0	0	0	-25	25	-25	-25	-50	31	US	Male	12	American Indian or Alaska Native	No	No	NA	None.
612d20ea1043719545f90f62	slash	97.5	97.5	90.625	99.21875	96.875	100	100	100	672	652	680.5	649	666	679.504	0	0	0	0	0	0	25	25	25	0	75	36	TW	Male	21	Asian	No	No	NA	NA
612e91f6654fd2227289c863	z	92.5	90	87.5	92.1875	100	100	75	93.75	457.5	492	585.5	548.5	516.5	560.906	0	0	0	0	0	0	-25	25	0	-12.5	-12.5	32	US	Male	12	White	No	No	NA	NA
612fcbbd5386d9edb42da147	z	91.25	93.75	75	96.875	100	93.75	93.75	100	747	768	730	700	731.5	650.914	0	0	0	0	0	0	12.5	12.5	12.5	12.5	50	33	US	Male	8	White	No	No	NA	N/A
613461a8b9035cf9b29ad84d	slash	97.5	98.75	96.875	98.4375	100	100	93.75	100	894	923.5	959.5	907.5	921	668.221	0	0	0	0	0	0	25	25	25	25	100	20	US	Female	12	White	No	No	NA	NA
6138de7da0cd911868bd8d03	slash	100	95	93.75	98.4375	100	100	100	93.75	555	572	604.5	577.5	587	605.199	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	31	US	Female	16	White	No	No	NA	NA
613909e5cf0d18ff1e3162a9	slash	93.75	93.75	87.5	95.3125	93.75	100	93.75	93.75	452	521.5	581.5	553.5	528	556.088	0	0	0	0	0	0	25	25	12.5	12.5	75	20	US	Female	12	White	No	No	NA	NA
613e399e5615a34457efcb44	slash	93.75	93.75	78.125	97.65625	96.875	93.75	100	100	643	676.5	610	637	641.5	719.331	0	0	0	0	0	0	-25	-25	-25	-25	-100	25	US	Male	14	Multiple	Yes	No	NA	NA
6146adbeaabe03f64697f9ab	slash	96.25	97.5	84.375	100	100	100	100	100	483.5	520.5	511	488	495.5	594.469	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	22	US	Female	14	White	No	No	NA	NA
614bbf1e7de43dee7386fe3f	slash	97.5	93.75	78.125	100	100	100	100	100	398.5	434.5	479.5	437.5	432	416.109	0	0	0	0	0	0	25	25	25	25	100	27	US	Male	16	White	No	No	NA	NA
614d465852620924f85603c8	z	92.5	95	68.75	100	100	100	100	100	472	432	488.5	512.5	484	1582.336	0	0	0	0	0	0	25	25	25	25	100	35	US	Female	12	Black or African American	No	No	NA	NA
614d673e3a5fd5cb2b5b6eb7	z	90	90	59.375	97.65625	100	90.625	100	100	572.5	678	652	681.5	636.5	638.317	0	0	0	0	0	0	-25	0	-12.5	-12.5	-50	22	US	Female	12	White	No	No	NA	Nope! Thank you:)
614e0825d40616c90ebc1d49	slash	98.75	100	100	99.21875	100	96.875	100	100	587	599	584	554.5	584	510.394	0	0	0	0	0	0	-25	12.5	12.5	-25	-25	33	US	Male	16	Multiple	No	No	NA	NA
614ea93d581d6f4281e9d232	z	96.25	91.25	71.875	99.21875	96.875	100	100	100	624.5	685	587	620	624.5	642.344	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	38	US	Female	12	White	No	No	NA	NA
614f571879ee135c5a579e08	slash	100	98.75	100	99.21875	100	100	96.875	100	921	914	901	907	909	738.993	0	0	0	0	0	0	25	25	25	25	100	28	US	Male	12	Black or African American	No	No	NA	NA
6150af603e26f4482fedf8d9	slash	87.5	92.5	71.875	94.53125	96.875	96.875	90.625	93.75	674	701	739	696.5	695	762.874	0	0	0	0	0	0	-12.5	12.5	-25	-25	-50	40	US	Male	12	Multiple	No	No	NA	no
6153226d04ed5dce3aaa9703	z	100	91.25	100	94.53125	93.75	93.75	96.875	93.75	812.5	845.5	809	793	814	680.422	0	0	0	0	0	0	-25	-25	-25	-25	-100	24	US	Male	16	White	No	No	NA	NA
6154a88b71a7f4347658b0f7	slash	80	83.75	71.875	84.375	93.75	84.375	78.125	81.25	456.5	464	387	442.5	452.5	1052.655	0	0	0	0	0	0	25	25	25	25	100	18	US	Female	12	Multiple	No	No	NA	NA
6155d24e3306f96464879b38	z	98.75	97.5	100	97.65625	96.875	96.875	100	96.875	1009.5	1003	1015.5	1008	1009	1918.751	0	0	0	0	0	0	25	25	25	25	100	22	US	Female	16	White	No	No	NA	NA
615cee2b2f844e72c397977a	z	95	96.25	87.5	97.65625	96.875	93.75	100	100	803	810.5	822	868	824	608.786	0	0	0	0	0	0	25	25	25	25	100	20	US	Male	12	White	No	No	NA	NA
615d0be013a41d01a6cace87	slash	93.75	92.5	75	97.65625	96.875	96.875	100	96.875	544	614	579	576.5	581.5	596.029	0	0	0	0	0	0	25	25	12.5	12.5	75	19	US	Female	12	White	No	No	NA	NA
615e1782e969d4939045c54f	z	57.49999999999999	73.75	43.75	71.09375	78.125	81.25	62.5	62.5	1015	947.5	1350.5	1244	1053	1008.976	0	1	0	0	0	1	25	25	25	25	100	31	US	Male	16	Black or African American	No	No	NA	NA
6160b0eb22d84b34a1b79b2f	slash	96.25	90	87.5	94.53125	96.875	96.875	90.625	93.75	567	507	569	488.5	544	549.017	0	0	0	0	0	0	-25	-25	-25	-12.5	-87.5	19	US	Female	12	Asian	No	No	NA	NA
61612338ddccab2e68b3e3cc	slash	80	81.25	18.75	96.09375	96.875	93.75	100	93.75	491	528	561.5	565	528.5	2931.225	0	0	0	0	1	0	-25	-25	-12.5	-12.5	-75	32	US	Female	12	White	No	No	NA	So I took a while to do the first part of the task. I hope it doesn't hurt me, as far as the payout. Thank you, for the study. That was actually pretty cool.
61664d58d18ca2325a81008e	z	85	98.75	100	89.84375	87.5	93.75	90.625	87.5	906	876	948	915	911	660.326	0	0	0	0	0	0	25	25	25	25	100	28	US	Female	16	White	No	No	NA	NA
6168cbfbad1cc13ba73ade6e	slash	95	83.75	93.75	88.28125	90.625	93.75	84.375	84.375	606.5	587	693	663.5	640	1002.781	0	0	0	0	0	0	25	25	25	25	100	28	US	Male	16	White	No	No	NA	NA
616c9115b3a3d2f885822a57	slash	78.75	91.25	59.375	91.40625	90.625	78.125	96.875	100	599	605.5	620	604	608.5	892.739	0	0	0	0	0	0	25	25	12.5	25	87.5	36	US	Male	16	White	No	No	NA	NA
616d0c1b16a0437469b6cd74	slash	96.25	96.25	100	95.3125	100	90.625	96.875	93.75	889	1000.5	901.5	884.5	903.5	715.448	0	0	0	0	0	0	25	25	25	25	100	33	US	Female	12	Black or African American	No	No	NA	Good and fun study!
616d9ef881036dfbfd63d2f4	z	91.25	78.75	81.25	85.9375	93.75	87.5	87.5	75	958	1033	1049	1062	1017.5	957.412	0	0	0	0	0	0	25	25	25	25	100	33	US	Male	16	White	No	No	NA	NA
616faf3ab8c53e7a73a5dea5	slash	83.75	90	75	89.84375	93.75	96.875	81.25	87.5	841	832.5	797	916	839.5	689.371	0	0	0	0	0	0	25	25	25	25	100	22	US	Female	16	White	No	No	NA	NA
6171125c1d572c106f10824e	z	83.75	86.25	59.375	91.40625	96.875	81.25	93.75	93.75	454	502	560.5	505	493.5	596.492	0	0	0	0	0	0	25	25	25	25	100	38	US	Female	16	White	No	No	NA	NA
61729e07e7b9b645c1741ca9	slash	55.00000000000001	67.5	90.625	53.90625	93.75	87.5	18.75	15.625	842	897	2000	2000	1548.5	801.699	0	1	0	1	0	1	12.5	12.5	12.5	12.5	50	22	US	Female	12	Black or African American	No	No	NA	NA
6172cf92f2ea6613f717abb6	slash	95	98.75	96.875	96.875	93.75	96.875	96.875	100	470	464	544	516	482.5	577.467	0	0	0	0	0	0	25	-12.5	25	25	62.5	28	US	Male	16	White	No	No	NA	NA
61741ba984f258d5c6a1303c	z	95	98.75	93.75	97.65625	100	100	93.75	96.875	663.5	702.5	644	633	663.5	579.533	0	0	0	0	0	0	-25	12.5	-12.5	-12.5	-37.5	25	US	Male	16	White	No	No	NA	N/A
61fa92f15719bc09cb834b86	slash	38.75	75	53.125	57.8125	53.125	68.75	46.875	62.5	1229.5	368	2000	777	764.5	529.916	0	1	0	0	0	1	25	25	25	25	100	21	US	Male	16	Asian	No	No	NA	NA
62349b2406ea604d296bd69d	z	92.5	92.5	78.125	96.09375	93.75	96.875	96.875	96.875	733	600	602.5	593	606	624.414	0	0	0	0	0	0	25	-25	12.5	-12.5	0	32	US	Female	12	White	No	No	NA	NA
6234b7dcc6c6e13d5121ad28	slash	92.5	95	90.625	94.53125	96.875	100	90.625	90.625	805	875.5	847	887.5	856	863.711	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Male	16	Black or African American	No	No	NA	NA
62354223d36eda662355a9c0	z	81.25	87.5	59.375	90.625	96.875	87.5	96.875	81.25	546	611.5	634	671.5	629	682.309	0	0	0	0	0	0	-25	-25	-25	-25	-100	40	US	Male	16	White	No	No	NA	NA
62713a003caa3feec5c6a0ba	slash	87.5	91.25	62.5	96.09375	96.875	90.625	96.875	100	464.5	484	464	472.5	472	463.738	0	0	0	0	0	0	12.5	0	0	0	12.5	31	US	Male	12	White	No	No	NA	NA
6272abac31a465b0f22fb7c1	slash	73.75	86.25	84.375	78.90625	100	90.625	53.125	71.875	705.5	778	1155.5	894.5	816	586.909	0	0	0	0	0	0	25	25	25	25	100	38	US	Male	14	White	No	No	NA	NA
62769797db0ff6f93df21cda	z	81.25	80	90.625	78.125	100	100	53.125	59.375	679	679.5	844.5	978	773	772.223	0	0	0	0	0	0	-25	-25	-25	-25	-100	40	US	Male	12	White	No	No	NA	I say instead of using the Z and / keys on your computer you should to the left and right arrow keys on the right side of keyboard.also if the square or circle either being the big square and circle or the little ones you hit the left key and if its on the right you click the right arrow key.it would show you guys  the people taking the survey are paying attention to the location of the key.
627a7fc214142c6f228e84fb	slash	95	98.75	90.625	98.4375	100	100	96.875	96.875	861.5	856	873	834	862.5	732.071	0	0	0	0	0	0	-25	0	0	-12.5	-37.5	26	US	Female	12	White	No	No	NA	NA
627e7b6d33e1df14160c05ba	z	93.75	75	90.625	82.8125	93.75	84.375	84.375	68.75	965	999	1057.5	1065	1030	867.175	0	0	0	0	0	0	25	25	25	25	100	24	US	Female	12	White	No	No	NA	That was really, really interesting. I don't know why, but using my right hand to press the keys made things significantly easier.
628510a698e9e63b21ef9139	z	96.25	92.5	84.375	96.875	100	93.75	93.75	100	463.5	551.5	515	516.5	499.5	679.435	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	18	White	No	No	NA	NA
62853fe01fa0d21c4daacfcb	slash	96.25	97.5	90.625	98.4375	100	96.875	96.875	100	447.5	440	421	449.5	438.5	784.356	0	0	0	0	0	0	-25	-25	-25	-25	-100	25	US	Male	12	Black or African American	No	Not sure (please explain):	I've done a lot of random tasks where I have to press a button quickly in response to something and it's hard to remember them all, and honestly I just couldn't rule out having done this particular type of task with the big and the little shapes before, but I also couldn't necessarily say that I have done it before either, but I just don't really know.	My left arm might have been a little bit tired at the start of the task since I tend to lean on it a little bit when I use a computer, but I did try to make sure it was at rest the same as my right arm was when I did the task.
6285706b066c6502c413e9a3	z	98.75	97.5	100	97.65625	100	100	93.75	96.875	649.5	673	721	701.5	689	737.668	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	26	US	Female	16	White	Yes	No	NA	NA
6285892c0fc742d49a255328	slash	100	97.5	96.875	99.21875	100	96.875	100	100	434	482	424.5	422	446	592.106	0	0	0	0	0	0	-25	25	-25	-25	-50	21	US	Male	12	White	Yes	No	NA	It was fun :)
62865e3456c142785cfad2a7	slash	96.25	96.25	90.625	97.65625	100	100	96.875	93.75	860.5	847	888	892.5	874.5	1260.492	0	0	0	0	0	0	25	25	25	25	100	29	US	Male	12	Multiple	Yes	No	NA	Thank you for the study, I answered honestly and to the best of my abilities. I took my time to reread to fully understand, sorry.
628dec55823f672331c68577	z	100	91.25	87.5	97.65625	100	100	93.75	96.875	873	894	879	863.5	878	590.06	0	0	0	0	0	0	25	12.5	25	25	87.5	23	US	Male	12	Black or African American	No	No	NA	NA
628f0d7e3055b5d1887916c5	slash	86.25	86.25	56.25	93.75	93.75	100	87.5	93.75	469.5	502.5	570.5	549	519	608.335	0	0	0	0	0	0	25	25	12.5	12.5	75	30	US	Male	12	White	No	No	NA	NA
